partner_name,subgroup,mean_pre,sem_pre,mean_post,sem_post,abs_change,pct_change,se_diff,broad_group
Singapore,Natural Graphite,2.668993464052287,0.167007533909665,2.51375,0.00624999999999996,-0.15524346405228728,-5.816554672883454,0.16712444130822968,Graphite
Slovakia,Artificial Graphite,4.796450691677625,2.0755545205295283,9.701179841443096,5.6538497443557185,4.904729149765472,102.25747047239999,6.022785360565474,Graphite
South Africa,Natural Graphite,0.8869306902965048,0.10662291976678573,0.5904311363350774,0.05675160102619408,-0.29649955396142746,-33.429844880247224,0.12078572448195499,Graphite
South Korea,Artificial Graphite,2.486113285510909,0.5176143288964359,1.8759788036101888,0.1361911123886599,-0.6101344819007204,-24.541700712376613,0.5352313635920155,Graphite
South Korea,Natural Graphite,1.8148489808343038,0.06524703898089755,1.577660974552183,0.0697747432950854,-0.23718800628212078,-13.069297158438117,0.09552848212794877,Graphite
Spain,Artificial Graphite,0.5983424309252737,0.04345482367951474,17.284848407407235,16.712068205008723,16.68650597648196,2788.788679197969,16.71212470066462,Graphite
Spain,Natural Graphite,0.7417352150939373,0.07141807304849185,0.7938514104693222,0.10772183710888922,0.05211619537538492,7.026253346861069,0.12924602643050107,Graphite
Taiwan,Artificial Graphite,0.9730372516498479,0.07760798786320497,0.7727477118460636,0.05964004500417543,-0.20028953980378428,-20.583953950805107,0.09787714109165346,Graphite
Taiwan,Natural Graphite,0.6416714426936533,0.032238765660688076,0.565247285320856,0.062044740987353644,-0.07642415737279729,-11.910169642578857,0.069920582774406,Graphite
Thailand,Artificial Graphite,0.6285068974388518,0.038924103875809093,0.5879634216039635,0.024299597682527974,-0.040543475834888265,-6.450760683789121,0.045886341214652265,Graphite
Thailand,Natural Graphite,0.7866454944430111,0.07183997418520348,1.2727982266427331,0.34808755497202837,0.486152732199722,61.80073942252034,0.3554235892809249,Graphite
Turkey,Artificial Graphite,0.6916742151129545,0.034422373165187446,0.6721132391286928,0.03877664781287116,-0.019560975984261653,-2.8280620495687017,0.05185101917924914,Graphite
Turkey,Natural Graphite,0.9327534061042622,0.0290883805498043,0.8050530717063308,0.20645220137371964,-0.12770033439793138,-13.690685401116315,0.20849135554037995,Graphite
UAE,Natural Graphite,0.9437818067525429,0.30909587408102274,0.4624980866370733,0.03750191336292669,-0.48128372011546955,-50.99523180802964,0.31136257462930883,Graphite
USA,Artificial Graphite,3.548854088185312,0.658941428205075,2.6628587220318423,0.34238187325309866,-0.8859953661534696,-24.965674669552808,0.7425827583086243,Graphite
USA,Natural Graphite,3.5347209578305403,0.20487282914290111,3.4040372402228143,0.21244112386731293,-0.130683717607726,-3.6971438245562123,0.295134049596151,Graphite
United Kingdom,Artificial Graphite,0.7619117755746077,0.05751851206784012,0.7674696492267339,0.09491963466965185,0.005557873652126233,0.7294642018014063,0.11098700949353688,Graphite
United Kingdom,Natural Graphite,0.9602015082242321,0.09785478773123814,4.006801859333251,3.340031675784771,3.046600351109019,317.2876031764739,3.3414648217103156,Graphite
Vietnam,Artificial Graphite,1.0563448189835418,0.26727092139246333,1.0733674974529304,0.1711476514765442,0.01702267846938854,1.611469868879412,0.31737243741054916,Graphite
Vietnam,Natural Graphite,1.2507447003759256,0.15376269417498067,1.1902048421695302,0.2588906595200696,-0.0605398582063954,-4.840304994952164,0.30111017868329404,Graphite
